eventID,institutionCode,ownerInstitutionCode,datasetName,rightsHolder,language,license,datasetID,eventDate,year,eventDate 2,month,day,eventRemarks,samplingProtocol,habitat,dynamicProperties,recordedBy,locationID,continent,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,waterBody,municipality,countryCode,decimalLongitude,decimalLatitude,geodeticDatum,coordinateUncertaintyInMeters
BEVL_VMM_52200:21036031,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-12-07,2000,12_07,12,7,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rk:Small river;Sediment,"{""Substrate composition"":""Silt"",""Substrate condition"":""Leaves & branches"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Joost Mertens,BEVL_VMM_52200,Europe,118929,204683,Belgian Lambert 72,Scheldt river basin;ZUIDLEDE;BEVL05_182,Moerbeke,BE,3.92469,51.15135,WGS84,30
BEVL_VMM_565000:21036032,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-12-07,2000,12_07,12,7,Previous weather:Heavy rainfall;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""Substrate condition"":""Leaves & branches"",""Water surface"":""Floating waste"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",Philippe Michiels;Joost Mertens,BEVL_VMM_565000,Europe,105217,194596,Belgian Lambert 72,Scheldt river basin;GENTSE BINNENWATEREN;BEVL08_156,Gent,BE,3.72996,51.05978,WGS84,30
BEVL_VMM_566800:21036033,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-12-07,2000,12_07,12,7,Previous weather:Heavy rainfall;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""Substrate condition"":""Leaves & branches,Oily substances,Plastics"",""Water surface"":""Oil,Floating waste"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",Philippe Michiels;Joost Mertens,BEVL_VMM_566800,Europe,105142,192534,Belgian Lambert 72,Scheldt river basin;GENTSE BINNENWATEREN;BEVL08_156,Gent,BE,3.72915,51.04124,WGS84,30
BEVL_VMM_49900:21037386,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-12-07,2000,12_07,12,7,Previous weather:No remarks;Current weather:No remarks,Grab sampler,RtNt:River;Sediment,"{""Substrate composition"":""Silt"",""Substrate condition"":""Leaves & branches"",""Water surface"":""No visual pollution"",""Water column"":""Sphaerotilus"",""Pollution"":""Domestic discharges"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Joost Mertens,BEVL_VMM_49900,Europe,131500,207064,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_175,Sint-Niklaas,BE,4.10423,51.17329,WGS84,30
BEVL_VMM_806200:21038092,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-11-23,2000,11_23,11,23,,Grab or Core sampler,Bzl:Very slightly brackish lake;Sediment,"{""current"":""stagnant"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_806200,Europe,148902,216387,Belgian Lambert 72,Scheldt river basin;ANTWERPSE HAVENDOKKEN + SCHELDE-RIJNVERBINDING;BEVL17_187,Antwerpen,BE,4.35303,51.25738,WGS84,30
BEVL_VMM_326100:21040164,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-09,2000,08_09,8,9,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,BkK:Small stream Kempen;Sediment,"{""Substrate condition"":""Leaves & branches,Oily substances"",""Water surface"":""No visual pollution"",""Water column"":""Flocs,Filamentous algae"",""Pollution"":""Industrial discharges"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels,BEVL_VMM_326100,Europe,200836,197115,Belgian Lambert 72,Scheldt river basin;GROTE LAAK L1;BEVL_WLC_L111_1096,Tessenderlo,BE,5.09423,51.08192,WGS84,30
BEVL_VMM_315800:21040165,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-09,2000,08_09,8,9,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,BgK:Large stream Kempen;Sediment,"{""Substrate condition"":""Leaves & branches,Biological life"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels,BEVL_VMM_315800,Europe,176149,201370,Belgian Lambert 72,Scheldt river basin;WIMP;BEVL05_131,Herenthout,BE,4.74224,51.12181,WGS84,30
BEVL_VMM_276800:21040166,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-09,2000,08_09,8,9,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,BkK:Small stream Kempen;Sediment,"{""Substrate condition"":""Leaves & branches"",""Water surface"":""No visual pollution"",""Water column"":""Filamentous algae"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels,BEVL_VMM_276800,Europe,198328,215223,Belgian Lambert 72,Scheldt river basin;KLEINE NETE L1;BEVL_WLC_L111_1067,Retie,BE,5.06086,51.24489,WGS84,30
BEVL_VMM_253000:21040167,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-09,2000,08_09,8,9,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,Mlz:Freshwater mesotidal lowland estuary;Sediment,"{""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels,BEVL_VMM_253000,Europe,175730,199242,Belgian Lambert 72,Scheldt river basin;GETIJDENETES;BEVL08_132,Heist-op-den-Berg,BE,4.73611,51.1027,WGS84,30
BEVL_VMM_630000:21040168,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-03,2000,08_03,8,3,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,Bg:Large stream;Sediment,"{""Substrate condition"":""Leaves & branches,Solid waste"",""Water surface"":""No visual pollution"",""Water column"":""Sphaerotilus"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_630000,Europe,82772,177588,Belgian Lambert 72,Scheldt river basin;GAVERBEEK I;BEVL05_45,Waregem,BE,3.41295,50.90474,WGS84,30
BEVL_VMM_608000:21040169,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-03,2000,08_03,8,3,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bk:Small stream;Sediment,"{""Substrate condition"":""Leaves & branches"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_608000,Europe,57522,181511,Belgian Lambert 72,Scheldt river basin;MANDEL L1;BEVL_WLC_L111_1084,Staden,BE,3.05304,50.93653,WGS84,30
BEVL_VMM_605700:21040170,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-03,2000,08_03,8,3,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bg:Large stream;Sediment,"{""Substrate condition"":""Solid waste"",""Water surface"":""Oil"",""Water column"":""Flocs,Sphaerotilus"",""Pollution"":""Domestic discharges,Industrial discharges"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_605700,Europe,70000,179570,Belgian Lambert 72,Scheldt river basin;MANDEL I;BEVL05_51,Izegem,BE,3.23097,50.92094,WGS84,30
BEVL_VMM_977000:21040172,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-02,2000,08_02,8,2,Previous weather:Very sunny;Current weather:Very sunny,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""Sphaerotilus"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_977000,Europe,34765,182340,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_7,Vleteren,BE,2.72911,50.93991,WGS84,30
BEVL_VMM_947020:21040173,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-02,2000,08_02,8,2,Previous weather:Very sunny;Current weather:Very sunny,Grab sampler,Bk:Small stream;Sediment,"{""Substrate condition"":""Leaves & branches,Oily substances"",""Water surface"":""Oil"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Ward De Cooman;Philippe Michiels,BEVL_VMM_947020,Europe,42640,179750,Belgian Lambert 72,Scheldt river basin;IEPERLEE;BEVL_WLC_L107_8,Ieper,BE,2.84188,50.91814,WGS84,30
BEVL_VMM_991000:21040174,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-01,2000,08_01,8,1,Previous weather:Very sunny;Current weather:Very sunny,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""Algal bloom"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_991000,Europe,25400,172790,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_4,Poperinge,BE,2.59914,50.85215,WGS84,30
BEVL_VMM_988000:21040175,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-01,2000,08_01,8,1,Previous weather:Very sunny;Current weather:Very sunny,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""Solid waste"",""Water surface"":""No visual pollution"",""Water column"":""Filamentous algae,Sphaerotilus"",""Pollution"":""Unknown"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_988000,Europe,29430,177510,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_7,Poperinge,BE,2.65481,50.89542,WGS84,30
BEVL_VMM_981000:21040176,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-01,2000,08_01,8,1,Previous weather:Very sunny;Current weather:Very sunny,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""Leaves & branches,Oily substances,Solid waste"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_981000,Europe,30650,169050,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_12,Poperinge,BE,2.67489,50.81964,WGS84,30
BEVL_VMM_917000:21040177,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-01,2000,08_01,8,1,Previous weather:Very sunny;Current weather:Very sunny,Grab sampler,Rk:Small river;Sediment,"{""Substrate condition"":""Leaves & branches"",""Water surface"":""No visual pollution"",""Water column"":""Filamentous algae"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_917000,Europe,23979,178243,Belgian Lambert 72,Scheldt river basin;IJZER I;BEVL08_7,Bambecque,FR,2.5771,50.90085,WGS84,30
BEVL_VMM_888500:21040178,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-07-31,2000,07_31,7,31,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,Bg:Large stream;Sediment,"{""Substrate condition"":""Leaves & branches"",""Water surface"":""Plant cuttings / plants"",""Water column"":""No visual pollution"",""Pollution"":""Unknown"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_888500,Europe,68950,207890,Belgian Lambert 72,Scheldt river basin;KERKEBEEK;BEVL05_18,Brugge,BE,3.20975,51.17533,WGS84,30
BEVL_VMM_883000:21040179,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-07-31,2000,07_31,7,31,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,Bk:Small stream;Sediment,"{""Substrate condition"":""Leaves & branches,Solid waste"",""Water surface"":""No visual pollution"",""Water column"":""Sphaerotilus"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_883000,Europe,70420,209730,Belgian Lambert 72,Scheldt river basin;LIJSTERBEEK;BEVL_WLC_L107_67,Brugge,BE,3.23037,51.19207,WGS84,30
BEVL_VMM_881000:21040180,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-07-31,2000,07_31,7,31,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,Pz:Freshwater polder watercourse;Sediment,"{""Substrate condition"":""Leaves & branches,Oily substances,Solid waste"",""Water surface"":""Plant cuttings / plants"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_881000,Europe,74450,216500,Belgian Lambert 72,Scheldt river basin;ZUIDERVAARTJE;BEVL05_21,Damme,BE,3.2866,51.25345,WGS84,30
BEVL_VMM_877000:21040181,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-07-31,2000,07_31,7,31,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,Pb:Brackish polder watercourse;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_877000,Europe,62799,220991,Belgian Lambert 72,Scheldt river basin;BLANKENBERGSE VAART + NOORDEDE;BEVL08_16,Blankenberge,BE,3.11866,51.29217,WGS84,30
BEVL_VMM_762900:21040182,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-07-31,2000,07_31,7,31,Previous weather:No remarks;Current weather:Very sunny,Grab sampler,Bk:Small stream;Sediment,"{""Substrate condition"":""Oily substances"",""Water surface"":""Oil"",""Water column"":""Filamentous algae"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Patrick Salembier,BEVL_VMM_762900,Europe,85238,214214,Belgian Lambert 72,Scheldt river basin;EDE;BEVL_WLC_L111_1110,Maldegem,BE,3.44151,51.23422,WGS84,30
BEVL_VMM_481000:21040183,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-07-27,2000,07_27,7,27,Previous weather:Heavy rainfall;Current weather:No remarks,Grab sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Sand"",""Substrate condition"":""Leaves & branches,Solid waste,Plastics"",""Water surface"":""Plant cuttings / plants,Floating waste,Duckweed"",""Water column"":""Sphaerotilus"",""Pollution"":""Domestic discharges,Industrial discharges"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_481000,Europe,173260,172860,Belgian Lambert 72,Scheldt river basin;MOLENBEEK - PARKBEEK;BEVL_WLC_L107_411,Leuven,BE,4.69916,50.86565,WGS84,30
